0.442354;2.6;0;0;0;13.235;0;2.94;0;1.47;0;2.94;0;4.4125;0.883006;5.19;25.77;0;0;2;16;1;7;0;4;1;7;11.255;4.16;72.09;3.5;12.004803;70.56;0;0;0;0;4;24;0;0;1;7;10.827462;63.64;12.273619;72.14;0;1;0;0;3;17;0;0;0;0;0.88;0;0;0;0;0;0;1.628202;9.57;0.158227;0.93;0;0;5.303142;31.17;2.468675;14.51;0.209267;1.23;0.420236;2.47;14.73;0.367494;2.16;3.67494;21.6;0;0;6.47;0;0;0;0;0;0;0;3;0;0;0;2;0;0;1.07;0;0;0;0;0;0;22;0;0;5;33;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;0;0;0;2;13;0;0;0;0;0;0;0;0;0;0;0;0;1;9;1;9;2;13;27.17;0.034027;0.2;0;0;0;0;0.102082;0.6;0;0;0;0;0;0;0;0;4.894816;28.77;2.96;0;0;0;0;1;7;1;7;0;0;2;16;0;2;2.210068;12.99;0.9183;0.5693;66.74;6;38;0;0.855;22.59;0;0;0;0;0;0;0;0;0;0;2
0.342396;2.26;0;1.47;0;7.3525;0;4.4125;0;5.8825;0;0;0;5.8825;0.342396;2.26;25;0;2;1;12;1;9;0;4;1;7;11.091;4.21;70.33;3.55;10.352189;68.33;0;0;0;1;3;24;0;0;0;5;8.911397;58.82;10.356734;68.36;0;0;0;1;2;14;0;0;0;0;0.95;0;0;0;0;0;0;0.937803;6.19;0.187864;1.24;0;0;5.440466;35.91;1.548359;10.22;0.563591;3.72;0.234829;1.55;14.68;0.516625;3.41;3.142169;20.74;0;0;8.47;0;0;0;0;0;0;0;4;0;0;0;2;0;0;1.06;0;0;0;3;0;0;22;0;1;5;34;0;0;0;1;0;0;0;0;0;0;0;0;1;8;0;2;0;0;1;10;0;2;0;0;0;0;0;0;0;0;0;0;1;12;1;10;2;14;0;0.031816;0.21;0.063631;0.42;0;0;0.031816;0.21;0;0;0;0;0;1;0;1;5.431377;35.85;2.6;0;1;0;0;0;6;1;7;0;0;2;18;0;2;3.016422;19.91;1.3268;0.9448;101.98;6;41;0;0.8975;21.5;0;1;0;0;0;0;0;0;0;0;2
0.154451;1.19;0;1.11;0;11.11;0;3.3325;0;2.2225;0;2.7775;0;4.445;0.725529;5.59;37;0;1;1;10;0;7;0;4;0;5;15.325;4.15;70.14;2.54;7.061898;54.41;0;0;0;0;3;28;0;0;0;3;8.095029;62.37;9.474702;73;0;0;0;0;1;11;0;0;0;0;1.05;2;15;0;0;0;0;0.471139;3.63;0.077874;0.6;0;0;5.189022;39.98;2.36608;18.23;0.118109;0.91;0.195984;1.51;17.73;0.221942;1.71;1.647041;12.69;0;0;9.94;0;0;0;0;0;0;0;2;0;0;0;1;0;0;1.06;0;0;0;0;0;0;56;0;0;6;49;4;32;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;20;2;18;37.05;0.475033;3.66;0.025958;0.2;0.035043;0.27;0.053214;0.41;0;0;0;0;0;0;0;0;4.595879;35.41;2.78;0;0;0;0;0;3;0;3;0;0;1;9;0;1;2.794388;21.53;1.0721;0.459;68.55;3;24;0;0.7625;26.38;0;0;0;0;0;0;0;0;0;0;2
0.313222;2.56;0;0;0;12.82;0;2.563333;0;2.563333;0;5.126666;0;10.256667;1.046111;8.55;40.21;0;1;0;5;1;15;0;3;1;10;22.493;5.32;25.94;4.07;6.797888;55.56;0;0;0;1;3;26;0;0;0;4;9.411331;76.92;9.845681;80.47;0;0;0;0;1;9;0;0;0;0;1.13;0;0;0;0;0;0;0.752466;6.15;0.282634;2.31;0;0;3.058805;25;2.776171;22.69;0.094211;0.77;0.140705;1.15;18.57;0.140705;1.15;2.541256;20.77;0;0;5.58;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;14;0;0;4;34;0;3;0;3;0;0;0;0;0;0;0;1;0;2;0;1;0;0;2;18;0;0;0;0;0;1;0;0;0;0;0;0;0;3;1;8;1;14;22.15;0.203105;1.66;0;0;0;0;0.025694;0.21;0;0;0;0;0;0;0;0;1.819377;14.87;2.47;0;0;0;0;0;7;0;1;0;0;1;12;0;2;0.836889;6.84;0.2812;0.2726;24.63;3;26;0;0.896667;34.5;0;0;0;0;0;0;0;0;0;0;2
0.52;3.77;0;0;0;15.385;0;7.6925;0;0;0;1.9225;0;0;0.78069;5.66;34.23;0;0;1;9;0;6;0;4;1;9;16.185001;4.6;53.92;4.31;9.195862;66.67;0;0;0;0;3;24;0;0;1;8;9.28276;67.3;10.394484;75.36;0;0;0;1;1;11;0;0;0;0;0.99;0;0;0;0;0;0;1.288276;9.34;0.161379;1.17;0;0;3.917241;28.4;2.253793;16.34;0.268966;1.95;0.161379;1.17;19.77;0.321379;2.33;2.790345;20.23;0;0;4.35;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1.14;0;0;0;0;0;0;13;0;2;4;35;0;2;0;1;0;0;0;0;0;0;0;0;0;5;0;3;0;0;2;14;0;1;0;0;0;1;0;1;0;0;0;0;1;9;1;11;2;19;0;0.071724;0.52;0;0;0;0;0.035862;0.26;0;0;0;0;0;0;0;1;3.622069;26.26;2.11;0;0;0;0;0;4;1;11;0;0;2;20;0;1;1.822069;13.21;0.9493;0.7666;76.72;4;33;0;0.8375;29.85;0;0;0;0;0;1;0;0;0;0;2
0.323021;2.12;6.12;0.874286;40.82;5.831429;10.2;1.457143;6.12;0.874286;16.33;2.332857;20.41;2.915714;0.9264;6.08;25.42;0;0;1;12;1;8;1;7;1;11;12.625;4.61;55.08;3.39;10.682554;70.11;0;0;0;0;3;21;0;0;0;6;9.996896;65.61;11.02386;72.35;0;0;0;1;2;16;0;0;0;0;1.04;0;2;0;0;0;0;1.296656;8.51;0.201126;1.32;0;0;4.781323;31.38;1.957935;12.85;0.14475;0.95;0.489103;3.21;14.69;0.201126;1.32;3.312491;21.74;0;0;5.87;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1.03;0;0;0;2;0;0;36;0;1;4;31;0;0;0;3;0;0;0;0;0;0;0;0;0;5;0;1;0;0;1;11;0;1;0;0;0;0;0;0;0;0;0;0;1;7;1;10;2;14;14.26;0.106658;0.7;0.018284;0.12;0;0;0.018284;0.12;0;0;0;0;0;0;0;0;3.059559;20.08;2.55;0;0;0;1;1;8;0;4;0;0;2;17;0;1;0.766413;5.03;0.5431;0.4728;45.37;5;39;5.72;0.817143;23.78;0;1;0;0;0;0;0;0;0;0;2
0.570685;3.79;0;0;0;7.143333;0;2.381667;0;2.381667;0;0.595;0;4.166666;1.026933;6.82;25.2;0;0;1;6;1;7;0;6;1;8;12.04;4.61;55.38;2.24;9.411037;62.5;0;0;0;0;4;31;0;0;0;4;9.525476;63.26;11.008656;73.11;0;0;0;0;1;9;0;0;0;0;0.96;0;0;0;0;0;0;0.888402;5.9;0.126484;0.84;0;0;4.905786;32.58;3.002498;19.94;0.254474;1.69;0.254474;1.69;14.24;0.084323;0.56;2.326409;15.45;0;0;2.36;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1.05;0;0;0;0;0;0;25;0;1;6;44;0;1;0;2;0;0;0;0;0;0;0;0;0;2;0;2;0;0;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;12;2;16;30.15;0;0;0;0;0.027104;0.18;0.027104;0.18;0;0;0;0;0;0;0;1;4.041476;26.84;2.44;0;0;0;0;0;5;0;3;0;0;1;10;0;0;2.90914;19.32;1.2081;0.485;76.89;3;20;0;0.826667;22.56;0;0;0;0;0;0;0;0;0;1;2
0.102926;0.77;0;1.281667;0;3.846667;0;3.846667;0;0;0;1.281667;0;6.41;0.719143;5.38;23.47;0;0;0;6;1;10;0;6;1;7;10.473;4.52;60.2;2.53;8.637731;64.62;0;0;0;1;3;25;0;0;0;4;10.384792;77.69;11.72817;87.74;0;1;0;0;1;10;0;0;0;0;0.81;0;2;0;0;0;0;0.652308;4.88;0.130996;0.98;0;0;4.107667;30.73;1.565271;11.71;0.130996;0.98;0.58681;4.39;13.67;0.195158;1.46;2.347238;17.56;0;0;5.66;0;0;0;0;0;1;0;3;0;0;0;1;0;0;1.03;0;0;0;1;0;0;15;0;0;5;40;0;5;0;4;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;13;0;1;0;0;0;2;0;0;0;0;0;0;0;6;1;14;3;28;9.71;0.130996;0.98;0;0;0;0;0.044111;0.33;0;0;0;0;0;0;0;0;3.522194;26.35;2.45;0;0;0;0;0;1;0;6;0;0;1;12;0;2;2.364615;17.69;0.6036;0.3026;41.6;3;27;0;0.705;20.47;0;0;0;0;0;0;0;0;0;0;2
0.163227;1;0;0;0;11;0;3;0;1;0;1;0;4;0.897749;5.5;14.44;0;0;2;12;1;9;0;5;1;7;6.566001;4.27;74.47;1.94;11.589118;71;0;0;0;0;3;22;0;0;1;6;9.54878;58.5;11.035778;67.61;0;2;0;0;2;14;0;0;0;0;0.94;0;0;0;0;0;0;1.189925;7.29;0;0;0;0;5.2706;32.29;2.040338;12.5;0.396642;2.43;0.623527;3.82;9;0.284015;1.74;3.287392;20.14;0;0;3.41;0;0;0;0;0;1;0;2;0;0;0;1;0;0;1.06;0;0;0;2;0;0;32;0;2;4;29;0;2;0;1;0;0;0;0;0;0;0;0;1;10;0;2;0;0;2;12;0;0;0;0;0;0;0;0;0;0;0;0;2;14;1;6;2;16;67.95;0.148537;0.91;0;0;0;0;0.221989;1.36;0;0;0;0;0;0;0;1;5.037186;30.86;2.69;0;0;0;0;0;2;1;9;0;0;2;13;0;2;1.958724;12;1.475;0.7296;99.39;5;32;0;0.908;13.78;0;1;0;0;0;0;0;0;0;1;2
0.202464;1.43;0;0;0;3.076;0;3.076;0;3.076;0;1.538;0;9.23;1.112843;7.86;28.62;0;1;1;7;1;9;0;5;1;9;13.7;4.49;58.65;2.54;8.797972;62.14;0;0;0;1;3;26;0;0;0;5;11.326644;80;12.295073;86.84;0;0;0;0;1;10;0;0;0;0;1.1;0;2;0;0;0;0;0.948606;6.7;0.073623;0.52;0;0;4.305541;30.41;2.99165;21.13;0.145831;1.03;0.437492;3.09;14.92;0.219454;1.55;2.188874;15.46;0;0;7.89;0;0;0;0;0;0;0;2;0;0;0;1;0;0;1.18;0;0;0;1;0;0;13;0;0;5;38;0;6;0;2;0;0;0;0;0;0;0;0;0;3;0;2;0;0;2;16;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;12;2;14;0;0.134504;0.95;0;0;0;0;0.045307;0.32;0;0;0;0;0;0;0;0;3.279064;23.16;2.56;0;0;0;0;0;3;0;3;0;0;1;11;0;1;2.629197;18.57;0.5102;0.3078;35.85;3;25;0;0.82;24.38;0;0;0;0;0;0;0;0;0;0;2
0.30411;2.25;0;7.1425;0;7.1425;0;0;0;3.5725;0;3.5725;0;3.5725;1.215087;8.99;20;0;0;2;16;2;15;0;4;1;10;10.85;5.35;30.81;2.2;9.567964;70.79;0;0;0;2;3;25;0;0;0;2;10.47894;77.53;11.12095;82.28;0;1;0;0;2;16;0;0;0;0;0.99;0;0;0;0;0;0;0.478466;3.54;0.118941;0.88;0;0;4.1859;30.97;2.032803;15.04;0.358174;2.65;0.358174;2.65;11.3;0.239233;1.77;2.51127;18.58;0;0;3.8;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1.04;0;0;0;0;0;0;10;0;2;4;32;0;4;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;1;10;0;0;0;0;0;2;0;0;0;0;0;0;0;6;1;7;2;21;8.27;0;0;0;0;0;0;0.072986;0.54;0;0;0;0;0;0;0;2;1.501626;11.11;2.48;0;0;0;0;0;4;0;4;0;0;1;12;0;0;1.215087;8.99;0.707;0.6089;59.04;4;30;0;0.95;18.4;0;0;0;0;0;0;0;1;0;0;2
0;0;0;3.29;0;12.5;0;0.6575;0;3.29;0;1.9725;0;3.29;0.891833;5.34;17.05;0;0;2;14;1;11;0;4;1;6;7.994999;4.33;69.38;2.38;11.134548;66.67;0;0;0;0;3;23;0;0;1;6;9.100369;54.49;10.81222;64.74;0;0;0;0;2;16;0;0;0;1;1.12;0;0;0;0;0;0;1.374491;8.23;0.103546;0.62;0;0;5.471244;32.76;2.308077;13.82;0.414185;2.48;0.389133;2.33;10.73;0.155319;0.93;3.5523;21.27;0;0;11.34;0;0;0;0;0;1;0;2;0;0;0;0;0;0;1.02;0;0;0;0;0;0;60;0;1;4;29;0;3;0;1;0;0;0;0;0;0;0;0;1;8;0;4;0;0;2;13;0;0;0;0;0;0;0;0;0;0;0;0;1;11;0;5;2;13;2.66;0.105216;0.63;0;0;0;0;0.156989;0.94;0;0;0;0;0;0;0;1;4.89172;29.29;2.84;0;0;0;0;0;4;1;6;0;0;2;12;0;1;2.247953;13.46;0.5543;0.3236;39.08;5;31;0;0.995;15.9;0;0;0;0;0;0;0;0;0;1;2
0.340069;2.23;0;0;0;8.9275;0;8.9275;0;0;0;3.5725;0;3.5725;0.681663;4.47;21.5;0;0;1;10;1;10;0;4;1;6;10.356;4.45;62.4;3.22;9.797955;64.25;0;0;0;0;3;25;0;0;1;6;11.415952;74.86;11.903942;78.06;0;1;0;0;2;16;0;0;0;0;1.01;0;0;0;0;0;0;1.172705;7.69;0.129623;0.85;0;0;4.236377;27.78;2.542131;16.67;0.455967;2.99;0.390393;2.56;13;0.129623;0.85;3.649262;23.93;0;0;7.1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1.01;0;0;0;1;0;0;18;0;0;4;30;0;1;0;5;0;0;0;0;0;0;0;1;0;5;0;1;0;0;2;14;0;1;0;0;0;0;0;0;0;0;0;0;1;8;0;4;2;13;15.06;0;0;0;0;0;0;0.083874;0.55;0;0;0;0;0;0;0;1;3.092646;20.28;2.5;0;0;0;0;1;8;1;6;0;0;2;18;0;2;2.044989;13.41;0.7553;0.7825;68.86;5;39;0;0.97;20.06;0;0;0;0;0;0;0;0;0;0;0
0.163439;0.94;0;1.39;0;12.5;0;4.1675;0;1.39;0;1.39;0;4.1675;0.573777;3.3;28.19;0;0;2;15;2;15;0;4;0;5;13.056;4.22;68.84;3.88;13.122099;75.47;0;0;0;1;3;19;0;1;1;8;11.809367;67.92;13.252504;76.22;0;1;0;1;2;16;0;0;0;0;0.95;0;0;0;0;0;0;1.830869;10.53;0.719829;4.14;0;0;4.444161;25.56;2.54896;14.66;0.326879;1.88;0.457283;2.63;16.63;0.523354;3.01;3.529596;20.3;0;0;8.11;0;0;0;0;0;1;0;3;0;0;0;0;0;0;1.01;0;0;0;1;0;0;16;0;0;3;21;0;2;0;0;0;0;0;0;0;0;0;0;1;7;0;3;0;0;2;15;0;0;0;0;0;0;0;0;0;0;0;0;2;11;0;2;2;13;22.67;0.12171;0.7;0;0;0;0;0.12171;0.7;0;0;0;0;0;0;0;0;4.691059;26.98;2.23;0;0;0;0;0;3;1;6;0;0;2;12;0;3;1.968228;11.32;0.8188;0.4967;60.02;5;34;0;1.0475;26.88;0;0;0;0;0;0;0;0;0;0;0
0.075531;0.45;0;0;41.67;5.952857;16.67;2.381429;12.5;1.785714;4.17;0.595714;25;3.571429;0.610961;3.64;22.75;0;0;2;12;1;11;1;7;1;6;9.79;4.16;73.31;2.35;10.223518;60.91;0;0;0;0;5;31;0;1;0;3;11.29102;67.27;13.592195;80.98;0;0;0;0;2;13;0;0;0;0;0.83;0;0;0;0;0;0;0.70999;4.23;0.193023;1.15;0;0;6.326127;37.69;2.066188;12.31;0.258483;1.54;0.646208;3.85;13;0.516967;3.08;2.581476;15.38;0;0;7.36;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;20;0;0;6;39;0;4;0;0;0;0;0;0;0;0;0;0;0;5;0;2;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;1;7;1;8;3;18;45.67;0.040283;0.24;0;0;0;0;0.082245;0.49;0;0;0;0;0;0;0;0;6.17003;36.76;1.99;0;0;0;0;0;5;0;4;0;0;1;10;0;0;4.120627;24.55;1.1198;0.4592;73.33;4;25;5.84;0.834286;20.55;0;0;0;0;0;0;0;0;0;0;0
