0.158715,1.16,0,3.51,0,12.28,0,1.753333,0,5.263333,0,7.016666,0,3.51,0.922191,6.74,38.23,0,1,0,4,1,13,0,3,1,9,20.564,4.98,38.6,4.14,8.622623,63.02,0,0,0,0,5,37,0,0,0,4,8.814175,64.42,10.319234,75.42,0,0,0,1,0,6,0,0,0,0,1.03,0,0,0,0,0,0,0.935873,6.84,0.194289,1.42,0,0,3.484897,25.47,3.549204,25.94,0.194289,1.42,0.194289,1.42,19.27,0.290066,2.12,2.679006,19.58,0,0,8.19,0,3,0,0,0,0,0,4,0,0,0,0,0,0,1.01,0,0,0,0,0,0,22,0,0,5,38,0,4,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,20,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,12,24.64,0.035574,0.26,0.017787,0.13,0.017787,0.13,0,0,0,0,0,0,0,0,0,0,1.79923,13.15,3.26,0,0,0,0,0,1,0,5,0,0,1,9,0,2,2.354734,17.21,0.5365,0.2729,36.16,2,21,0,0.813333,35.45,0,0,0,0,0,0,0,0,0,0,1
0.317668,2.27,0,0,0,14.286667,0,7.143333,0,7.143333,0,0,0,4.763333,1.060758,7.58,20.46,0,2,1,10,2,15,0,3,0,6,11.333,5.14,37.59,2.75,9.276734,66.29,0,0,0,1,4,32,0,0,1,8,9.807114,70.08,11.596969,82.87,0,0,0,1,1,13,0,0,0,0,1,0,0,0,0,0,0,1.339242,9.57,0.099359,0.71,0,0,3.820408,27.3,2.531545,18.09,0.298076,2.13,0.148338,1.06,11.75,0.198717,1.42,3.126298,22.34,0,0,5.09,0,6,0,0,0,0,0,5,0,0,0,0,0,0,1.02,0,0,0,1,0,0,24,0,0,4,32,0,4,0,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,2,14,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,13,18.86,0,0,0.058776,0.42,0,0,0.029388,0.21,0,0,0,0,0,0,0,1,2.958367,21.14,2.59,0,0,0,0,0,3,0,6,0,0,1,14,0,3,2.332828,16.67,0.5194,0.2058,32.88,4,33,0,0.98,19.83,0,0,0,0,0,0,0,0,0,0,1
0.265749,1.85,0,3.334,0,10.834,0,0,0,0,0,2.5,0,3.334,0.485531,3.38,34.78,0,2,1,10,1,13,0,5,1,9,17.961,4.65,51.27,5.28,10.608413,73.85,0,0,0,0,4,30,0,0,1,7,8.840104,61.54,9.87868,68.77,0,0,0,0,1,12,0,0,0,0,0.9,0,0,0,0,0,0,1.335927,9.3,0,0,0,0,4.342483,30.23,2.463565,17.15,0.124974,0.87,0.291606,2.03,19.11,0.75128,5.23,3.214845,22.38,0,0,8.18,1,7,0,0,0,0,0,5,0,0,0,0,0,0,0.98,0,0,0,1,0,0,18,0,1,4,30,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,16,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1,9,32,0.169505,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.561037,24.79,1.78,0,0,0,0,0,4,1,11,0,0,2,18,0,3,2.387432,16.62,0.8899,0.7877,77.24,5,37,0,0.812,32.83,0,0,0,0,0,0,0,0,0,1,1
0.41702,2.89,0,2.223333,0,17.776667,0,2.223333,0,0,0,6.666666,0,4.443333,1.530996,10.61,17.23,0,1,1,13,1,13,0,3,0,5,10.139,5.47,27.19,1.9,9.88293,68.49,0,0,0,2,5,37,0,0,0,6,10.115249,70.1,11.337447,78.57,0,0,0,0,2,14,0,0,0,0,0.91,0,0,0,0,0,0,1.315992,9.12,0.151512,1.05,0,0,4.252445,29.47,3.442936,23.86,0.202016,1.4,0.25252,1.75,9.19,0.202016,1.4,2.78494,19.3,0,0,5.64,0,6,0,0,0,0,0,4,0,0,0,0,0,0,1.02,0,0,0,0,0,0,31,0,0,5,37,1,7,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,15,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,9,45.28,0.028859,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.340504,16.22,2.87,0,0,0,0,0,1,0,4,0,0,1,8,0,2,1.763314,12.22,0.3908,0.2459,28.74,3,27,0,0.976667,16.52,0,0,0,0,0,0,0,0,0,0,1
0.227808,1.45,0,0,0,5.406,0,5.406,0,1.622,0,5.946,0,1.622,0.845246,5.38,19.31,0,2,1,7,2,14,0,5,1,8,9.527,4.47,62.62,2.44,11.058892,70.39,0,1,0,0,4,30,0,0,0,6,7.806738,49.69,8.992911,57.24,0,0,0,1,1,9,0,0,0,0,1.24,0,0,0,0,0,0,1.319714,8.4,0.183817,1.17,0,0,4.081688,25.98,2.914369,18.55,0.399056,2.54,0.644146,4.1,10.67,0.889236,5.66,2.761974,17.58,0,0,15.19,1,6,0,1,0,1,0,4,0,0,0,1,0,0,1,0,0,0,2,0,0,48,0,0,4,30,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,1,11,31.32,0.070699,0.45,0,0,0,0,0.017282,0.11,0,0,0,0,0,0,0,0,3.225445,20.53,2.55,0,0,0,0,0,0,1,10,0,0,2,12,0,2,1.756477,11.18,1.5603,1.4248,131.58,4,29,0,0.832,18.52,0,0,0,0,0,0,0,0,0,0,1
0.110508,0.79,0,7.143333,0,2.38,0,7.143333,0,7.143333,0,7.143333,0,2.38,1.382045,9.88,37.54,0,2,0,4,2,14,0,3,1,12,20.962,4.92,40.74,4,8.404179,60.08,0,0,0,1,4,32,0,0,0,5,9.4547,67.59,10.212867,73.01,0,0,0,0,1,7,0,0,0,0,1.15,0,0,0,0,0,0,1.16103,8.3,0.183247,1.31,0,0,3.603389,25.76,3.909734,27.95,0.121698,0.87,0.304945,2.18,17.62,0.304945,2.18,2.93195,20.96,0,0,11.5,0,3,0,1,0,1,0,4,0,0,0,0,0,0,1.03,0,0,0,1,0,0,13,0,0,4,33,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,20,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,7,10.79,0,0,0.425245,3.04,0.030774,0.22,0,0,0,0,0,0,0,0,0,0,1.868839,13.36,3.04,0,0,0,0,0,1,0,5,0,0,1,9,0,2,1.437998,10.28,0.6343,0.4386,47.21,3,22,0,1.013333,35.46,0,0,0,0,0,0,0,0,0,0,1
0.2207,1.56,0,1.5625,0,12.11,0,0.39,0,0,0,6.64,0,4.2975,1.114818,7.88,25.75,0,0,1,9,2,16,0,4,0,6,14.723,5.22,32.3,2.61,9.069923,64.11,0,0,0,2,5,37,0,0,0,6,6.343711,44.84,7.646691,54.05,0,0,0,0,1,10,0,0,0,0,0.94,0,0,0,0,0,0,1.372302,9.7,0.128742,0.91,0,0,4.150858,29.34,3.77878,26.71,0.032539,0.23,0.19382,1.37,12.7,0.306999,2.17,2.600299,18.38,0,0,5.29,0,3,0,0,0,0,0,2,0,0,0,0,0,0,1.01,0,0,0,0,0,0,69,0,0,5,37,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,7,51.5,0.042442,0.3,0,0,0,0,0.069322,0.49,0,0,0,0,0,0,0,0,2.074014,14.66,2.34,0,0,0,0,0,0,1,8,0,0,1,10,0,1,2.201341,15.56,0.4359,0.3154,34.13,3,24,0,0.9725,23.84,0,0,0,0,0,0,0,0,0,0,1
0.051561,0.38,0,5.555,0,16.665,0,5.555,0,5.555,0,11.11,0,5.555,1.024427,7.55,37.92,0,1,0,1,1,13,0,2,1,9,21.046,5.03,36.87,4.54,8.704238,64.15,0,0,0,1,5,39,0,0,0,5,10.291761,75.85,11.56992,85.27,0,0,0,1,0,5,0,0,0,0,1.01,0,0,0,0,0,0,1.039352,7.66,0.218454,1.61,0,0,3.446417,25.4,3.666228,27.02,0.218454,1.61,0.109905,0.81,19.08,0.16418,1.21,3.063783,22.58,0,0,6.7,0,3,0,1,0,0,0,4,0,0,0,0,0,0,1.01,0,0,0,0,0,0,13,0,0,5,39,0,3,0,4,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,20,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,1,9,7.28,0.058345,0.43,0,0,0.028494,0.21,0,0,0,0,0,0,0,0,0,1,1.7612,12.98,3.13,0,0,0,0,0,1,0,4,0,0,1,9,0,2,1.997294,14.72,0.2848,0.1594,19.87,2,20,0,0.96,36,0,0,0,0,0,0,0,0,0,0,1
0.277505,1.9,0,0,0,7.8125,0,1.5625,0,1.5625,0,4.6875,0,9.375,1.165519,7.98,19.22,0,2,2,17,2,13,0,4,0,6,9.993,4.86,48.62,2.52,10.939524,74.9,0,3,0,0,4,29,0,0,0,5,9.107992,62.36,10.302723,70.54,0,1,0,1,2,18,0,0,0,0,0.88,0,0,0,0,0,0,1.010701,6.92,0.252675,1.73,0,0,4.143582,28.37,2.830547,19.38,0.051119,0.35,0.404572,2.77,10.7,0.201556,1.38,3.284778,22.49,0,0,2.23,0,4,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,3,0,0,27,0,0,4,32,1,10,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,2,14,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,12,36.3,0,0,0,0,0,0,0.030672,0.21,0,0,0,0,0,0,0,0,2.144088,14.68,2.85,0,0,0,0,0,0,1,8,0,0,1,11,0,3,2.054994,14.07,0.6188,0.4504,48.36,5,39,0,0.84,17.63,0,0,0,0,0,0,0,0,0,0,1
0.175509,1.22,0,0,0,7.143333,0,4.763333,0,4.763333,0,9.523334,0,7.143333,0.818561,5.69,19.86,0,1,1,10,2,15,0,3,0,4,11.559,5.29,32.11,2.18,9.415613,65.45,0,0,0,1,4,33,0,0,1,8,10.175194,70.73,12.199299,84.8,0,0,0,1,1,11,0,0,0,0,1.03,0,0,0,0,0,0,1.698983,11.81,0,0,0,0,3.94607,27.43,3.642526,25.32,0.182702,1.27,0.243123,1.69,10.77,0.243123,1.69,2.671474,18.57,0,0,8.33,0,5,0,0,0,0,0,4,0,0,0,0,0,0,1.02,0,0,0,0,0,0,22,0,0,4,33,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,7,40.01,0,0,0,0,0,0,0.034526,0.24,0,0,0,0,0,0,0,0,2.733333,19,2.77,0,0,0,0,0,1,0,4,0,0,1,7,0,2,2.280175,15.85,0.4561,0.2067,29.86,3,23,0,1.133333,18.73,0,0,0,0,0,0,0,0,0,0,1
